,EnergyPt,ImgClass,TestImg,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_snp_bayes,SSIM_snp_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu,PSNR_snp_visu,SSIM_snp_visu
43,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,25.157649511149746,0.6802737819977039,17.854077566608034,0.4431355376127287,25.139408332394588,0.6956169291324844,18.172454041411285,0.3824099835720439
44,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,25.182377845832637,0.6813933403458307,17.854135153943417,0.4431157516757483,25.29397874763606,0.709055427694847,18.18298555728395,0.38000789845516936
45,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,25.188761265833037,0.6816155072597204,17.85413381618704,0.44310844024389723,25.372297927728596,0.7151839413284111,18.18406644669303,0.3787040545032517
46,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",7,25.189570724012185,0.6816329398659199,17.854109666806004,0.4431048264672342,25.383238234381164,0.7170104353442671,18.17683017130536,0.377759255098421
47,0.9598152135967836,mf,barbara.bmp,Q0_IN_03_ST_DF_NS_FL,Frame-like Dual Wavelet System,Best In 3-point Standard,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",8,25.189188784284433,0.6816247897035078,17.854093552987067,0.44310343743624675,25.367105207957003,0.7173135207736951,18.166344576471197,0.37716381240042623
48,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Standard,1-Compatible In 2-point Standard,No Symmetry,QuincunxRotation,2.0,1.0,1.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,27.430664400258294,0.7411140612376583,18.224392200059917,0.3835804188157187,27.484750039134237,0.7427261198684713,19.293016285317762,0.384255629422191
49,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Standard,1-Compatible In 2-point Standard,No Symmetry,QuincunxRotation,2.0,1.0,1.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,27.615128224967695,0.7295641371548112,18.28104163554388,0.38121908802550825,27.501819453780392,0.718781855540779,19.996188270321916,0.3661227033679261
50,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Standard,1-Compatible In 2-point Standard,No Symmetry,QuincunxRotation,2.0,1.0,1.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,27.57353745347606,0.7137904056744483,18.308356168965705,0.38040115253124,26.949713112139328,0.6643491374060387,20.359377588054958,0.3461142877642404
51,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Standard,1-Compatible In 2-point Standard,No Symmetry,QuincunxRotation,2.0,1.0,1.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,27.58335410760855,0.7066996552115387,18.31892059787679,0.37998415025767285,26.512886844685042,0.6115581295279233,20.50471217696566,0.3268047030754205
52,0.9577489866698997,mf,tank2.bmp,Q0_IN_03_ST_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Standard,1-Compatible In 2-point Standard,No Symmetry,QuincunxRotation,2.0,1.0,1.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,27.594275625731402,0.7035412935252829,18.322304925234427,0.379631490844906,26.098561550596017,0.5685262885340362,20.508466749187903,0.3072502412135969
