,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,Clusters,TestImg,Entropy_Uniform,PSNR_Uniform,SSIM_Uniform
732,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line,Biorthogonal In 5-point Line,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",5,128,lenna.bmp,3.5395312073693934,42.50074249675894,0.9890112803621406
733,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line,Biorthogonal In 5-point Line,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",5,256,lenna.bmp,4.526135427305784,48.67324809111449,0.997392124942546
734,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line,Biorthogonal In 5-point Line,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",5,512,lenna.bmp,5.5093830121320195,54.684056942193564,0.9993394762714811
735,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,8,lenna.bmp,0.6368517226311723,21.116282455501356,0.7510456495417818
736,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,16,lenna.bmp,1.551603760023261,27.22515375392705,0.9063831384338918
737,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,32,lenna.bmp,2.45535433295549,34.038523758816,0.9769176758071907
738,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,64,lenna.bmp,3.4436318003478665,39.723277183861356,0.993627216051932
739,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,128,lenna.bmp,4.446606248959751,45.85378189438014,0.9984948743412072
740,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,256,lenna.bmp,5.449076361029419,52.18303190905939,0.9996431271294228
741,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",1,512,lenna.bmp,6.450161824639457,58.24558649968879,0.9999116182453271
742,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,8,lenna.bmp,1.0211071161182432,18.585703712684836,0.616793184693101
743,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,16,lenna.bmp,1.2795303449899686,24.44411217651464,0.8483718419959524
744,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,32,lenna.bmp,2.221280133875305,31.216456759480373,0.960278883199628
745,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,64,lenna.bmp,3.196982482441571,37.044374618203754,0.98936638915145
746,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,128,lenna.bmp,4.19579534973487,43.17122676156947,0.9974453947047747
747,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,256,lenna.bmp,5.19753702585829,49.437415685656376,0.9993789061561801
748,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",2,512,lenna.bmp,6.198599303529786,55.4732625140839,0.9998454040013799
749,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,8,lenna.bmp,0.9181095709636504,16.07325119214199,0.4902653656512968
750,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,16,lenna.bmp,0.9857934357866046,21.03356140467701,0.7460924115330533
751,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,32,lenna.bmp,1.9066939652856065,27.86821867446116,0.9253400542830735
752,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,64,lenna.bmp,2.858735546172929,33.832863535256834,0.9800588388840381
753,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,128,lenna.bmp,3.8467259002163257,39.96699112500857,0.9950967236594783
754,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,256,lenna.bmp,4.846261408817583,46.182401275232664,0.9987991053653286
755,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",3,512,lenna.bmp,5.8469302908741,52.18986800422988,0.9997013309175434
756,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,8,lenna.bmp,0.8847499907176124,10.066777365472575,0.2013105517068869
757,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,16,lenna.bmp,0.91281147881099,19.4901937171274,0.7079014546791498
758,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,32,lenna.bmp,1.73104429338799,24.79899417767959,0.8731991157033051
759,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,64,lenna.bmp,2.5937781655889074,30.908517527583975,0.9665012706778066
760,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,128,lenna.bmp,3.5725560011972792,36.98090044722224,0.9915306003004001
761,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,256,lenna.bmp,4.56909877397159,43.13296102489406,0.9978872119598124
762,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",4,512,lenna.bmp,5.568984186134608,49.162306533740804,0.9994725313321448
763,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,8,lenna.bmp,0.8989749921424323,8.732692654633077,0.14447479487878825
764,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,16,lenna.bmp,0.9444264440664334,18.114457236386677,0.6749285867943219
765,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,32,lenna.bmp,1.766915793202851,23.44996737901006,0.860201184493432
766,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,64,lenna.bmp,2.63283888669854,29.560506627068758,0.9627955641843026
767,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,128,lenna.bmp,3.6124302616248745,35.621353130553516,0.9905814940891368
768,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,256,lenna.bmp,4.60908034128687,41.746742850523034,0.9976371711588176
769,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",5,512,lenna.bmp,5.608911342492471,47.798174181021224,0.999409744018441
770,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,8,lenna.bmp,0.6376249374731658,20.636051710147825,0.7970649690804029
771,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,16,lenna.bmp,1.4582377216626559,26.246091093768143,0.9152889495004728
772,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,32,lenna.bmp,2.2097751876171134,32.90464189258277,0.9783654011854128
773,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,64,lenna.bmp,3.184600037274378,38.95856200544631,0.9944626073718623
774,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,128,lenna.bmp,4.175079747415265,45.14643566048744,0.9986366916378571
775,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,256,lenna.bmp,5.163247821267908,51.10100078944061,0.9996710927456095
776,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,512,lenna.bmp,6.1462844853913,57.10902367323982,0.9999165596860118
777,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,8,lenna.bmp,0.7349380507044224,18.65711026200511,0.7444704588917265
778,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,16,lenna.bmp,1.3075554828509823,23.04767370824926,0.8964472948819514
779,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,32,lenna.bmp,2.1017016393926067,30.07031622372083,0.9711938367424241
780,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,64,lenna.bmp,3.031790803173182,36.110935586672205,0.9931449484227013
781,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,128,lenna.bmp,4.021829091129731,42.200052284335705,0.9983165546319206
782,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,256,lenna.bmp,5.016302216879252,48.19718452144296,0.9995777134507889
783,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",2,512,lenna.bmp,6.007916657639848,54.43748154885136,0.9998931481166556
784,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,8,lenna.bmp,0.7149109895471633,17.32151325772586,0.7181990211101226
785,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,16,lenna.bmp,1.2837764576179282,20.71937169080475,0.8795007598087163
786,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,32,lenna.bmp,2.0741779619775267,28.18292423553111,0.9660070751564266
787,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,64,lenna.bmp,2.981903804016898,34.10953263927665,0.9921080250816682
788,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,128,lenna.bmp,3.9700192224142734,40.200723171646395,0.9980308767250989
789,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,256,lenna.bmp,4.964878972488273,46.23348929436837,0.9995105220860132
790,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",3,512,lenna.bmp,5.9589553050518855,52.45764017096754,0.9998774275970241
791,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,8,lenna.bmp,1.0352825413192104,10.810717485030917,0.3260294145805167
792,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,16,lenna.bmp,0.8965700300991845,19.60473831236855,0.8566188483294731
793,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,32,lenna.bmp,1.8052980424778997,25.574649047933434,0.9504788168258151
794,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,64,lenna.bmp,2.6809482045155866,30.961545136709326,0.9873381819284927
795,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,128,lenna.bmp,3.6536586881579796,37.12597625259914,0.9968166493561442
796,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,256,lenna.bmp,4.643907240486907,43.29713336198594,0.9992416646414137
797,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",4,512,lenna.bmp,5.638998253697961,49.34779028046261,0.9998117058782882
798,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,8,lenna.bmp,1.0348570982183944,9.210217740328286,0.2285639242921582
799,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,16,lenna.bmp,0.8989172336467599,18.213290602051188,0.8375069372768686
800,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,32,lenna.bmp,1.805880440805677,24.32525147409183,0.9450646977905375
801,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,64,lenna.bmp,2.6799368241427537,29.429179886743825,0.9857619464609211
802,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,128,lenna.bmp,3.6514736967515335,35.70702590391348,0.99644302766482
803,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,256,lenna.bmp,4.640707136253555,41.84449710154536,0.9991480916137822
804,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,2-Compatible In Rhomb-1,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",5,512,lenna.bmp,5.636067243963154,47.8957006052468,0.9997895217621195
805,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Rhomb-2,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,8,lenna.bmp,0.6739629708603545,20.047371851588064,0.7735773818869108
806,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2,4-Compatible In Rhomb-2,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",1,16,lenna.bmp,1.454597597569374,25.76867818678414,0.9083922425779374
