,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,SR,DualSR,ValidPRP,SourceInfo,Quant,Level,Clusters,TestImg,Entropy_KMeans,PSNR_KMeans,SSIM_KMeans,Entropy_Uniform,PSNR_Uniform,SSIM_Uniform
301,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,2,64,lenna.bmp,4.753717954233878,48.5647014443568,0.9968767713118802,3.551088904407059,41.779191387746515,0.9800940770066909
302,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,2,128,lenna.bmp,5.809953756799885,56.39275418244268,0.9994837732520923,4.463828859809639,48.02871983353259,0.9952417740584113
303,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,2,256,lenna.bmp,7.069691438459492,65.48681342217984,0.9999462270233169,5.337044487480867,54.24815552846062,0.9988650975567258
304,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,2,lenna.bmp,0.441182317407067,21.491519457850895,0.6446057967879022,0.4628663907455366,-2.6768216246446013,0.030611400426097116
305,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,4,lenna.bmp,0.7130494220546775,26.095359066705033,0.7550642382681916,0.6287594595697321,8.35968736400463,0.15115400707272983
306,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,8,lenna.bmp,1.8061692895796613,30.519901791472,0.8784491782089815,0.9038464311079082,18.349258188080935,0.4485238029507863
307,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,16,lenna.bmp,2.5532695292746617,35.56510912040495,0.9509432810905536,1.2563166225242348,31.0112393418429,0.8538991492779143
308,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,32,lenna.bmp,3.557491675458957,41.679240319527466,0.9877396602765965,2.2192180442578517,33.982265821599896,0.9001746562124279
309,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,64,lenna.bmp,4.64053536002026,48.43779120112621,0.997352806126378,2.98384159109207,40.75104758435622,0.9755096601890342
310,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,128,lenna.bmp,5.631380349582278,55.615640917598725,0.9994886238539501,3.9149316224894983,47.022981747453784,0.9941443336198607
311,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,3,256,lenna.bmp,6.804649176728958,63.85603439287677,0.9999327042491778,4.844861224507055,53.25781610804856,0.9986029662747231
312,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,2,lenna.bmp,0.2805986450651977,21.066124495198707,0.6471528956206857,0.3819178231227862,-4.520255933360515,0.027138733533111973
313,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,4,lenna.bmp,0.3924133270885251,23.027017018321562,0.7115463910318359,0.47779899756380473,6.505391247890672,0.139070119582741
314,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,8,lenna.bmp,1.6467318496608727,29.164352409795384,0.8748421576249173,0.6537571110066038,16.621975550420064,0.42555072278312467
315,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,16,lenna.bmp,2.6139059858217726,35.27556949909412,0.9591025763587355,0.9436067496741184,30.221660674777308,0.8453824403496141
316,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,32,lenna.bmp,3.5392658497974105,41.53218780166626,0.9892609088461755,1.902831845284477,33.259032171178106,0.8902650125008909
317,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,64,lenna.bmp,4.519174874014535,48.07063663343926,0.9975169987662723,2.654092541810554,40.013960241321755,0.9723684812210607
318,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,128,lenna.bmp,5.587495728851085,55.164265288875214,0.999519371071077,3.5940612720220044,46.32082506451219,0.9933977340561085
319,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,4,256,lenna.bmp,6.670108429021971,62.843961355998694,0.9999253130619334,4.549291112221336,52.57145587030618,0.9984285477906548
320,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,2,lenna.bmp,0.19563876873672317,20.426348197478802,0.6539818377780737,0.3379008135021463,-6.043851937936019,0.0247549298527535
321,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,4,lenna.bmp,0.37283669133388353,22.1971701418104,0.7253775628997995,0.393043319026932,4.963391230307578,0.13004648489339793
322,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,8,lenna.bmp,1.861478927512203,29.732411692397342,0.9091836367892735,0.5115306269018077,15.193331069004643,0.40725544643429057
323,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,16,lenna.bmp,2.5631503023223026,34.84100508401015,0.9640414712995852,0.7704325035731652,29.525399177866344,0.8389102441100952
324,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,32,lenna.bmp,3.6030984302439597,40.920112812343696,0.9905559375921597,1.7284597189803277,32.674737342077925,0.8836908277798948
325,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,64,lenna.bmp,4.571522925665939,47.59760089850673,0.997890829585333,2.4733417333051007,39.443707499186516,0.9702192151944871
326,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,128,lenna.bmp,7.40048716524233,67.5249998574615,0.99997876515986,3.417312318770443,45.75311393457862,0.9928970633699918
327,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,5,256,lenna.bmp,7.40048716524233,67.5249998574615,0.99997876515986,4.38428930429566,52.027565619125,0.9983130632003855
328,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,2,lenna.bmp,0.1843634185550584,19.074156705153392,0.6651320007592241,0.31975531547218355,-7.161206584730929,0.024850283993754427
329,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,4,lenna.bmp,0.3864695336042181,21.168189214814625,0.7418848398101197,0.3508494735460042,3.8739088018123464,0.12882743377665815
330,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,8,lenna.bmp,1.607196012607957,27.92786154523982,0.8942483431190014,0.4411463735591462,14.226695087063138,0.3986082049423285
331,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,16,lenna.bmp,2.663447761710201,34.1404136423906,0.968486693670382,0.6887191519216476,28.933493688192694,0.832699690273737
332,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,32,lenna.bmp,3.5690136066341336,40.457139412809475,0.9915512570658598,1.646768768867625,32.201229792782165,0.8800378083244761
333,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,64,lenna.bmp,4.558362669845698,46.664904917512416,0.9980396740824781,2.3899275388901127,38.96778225194772,0.9689430835633143
334,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,128,lenna.bmp,5.580362624328446,53.602972367627416,0.9995661441041824,3.336083197725129,45.28161103023959,0.9925646753386466
335,Q0_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxRotation,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",KMeans,6,256,lenna.bmp,6.5822370903498735,60.76563765448148,0.9999161970335164,4.308268915812443,51.53277940930281,0.9982248980798608
336,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,2,lenna.bmp,0.8808029830107473,21.603135365671182,0.6521057558892527,0.7319538996218857,5.611251423172634,0.30366845159730105
337,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,4,lenna.bmp,1.123524692334036,23.94992417656607,0.7277703147378324,1.1014549994080098,16.937317948084438,0.5820471213980016
338,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,8,lenna.bmp,2.1704432867006744,30.174767348006938,0.8544380799123239,1.6562887283466485,25.5458227005124,0.7616539237636519
339,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,16,lenna.bmp,3.239419466653267,36.52656931407493,0.949848785147938,2.288994569017813,34.09955709224265,0.9036329688668892
340,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,32,lenna.bmp,4.080953431092955,42.11760654352722,0.9839234248126223,3.261469856073423,38.992016361834736,0.9630506362058444
341,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,64,lenna.bmp,5.047469779980206,48.506615135497796,0.9962701673672546,4.173397288721226,45.65878002006633,0.9916520142079188
342,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,128,lenna.bmp,5.990183291182786,54.9909415131167,0.999151385376375,5.128967125802928,51.67401134959253,0.9979762543220164
343,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,1,256,lenna.bmp,6.949213632297561,61.81053600504151,0.9998274173792369,6.064196151566582,58.000704633817,0.9995094564152345
344,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,2,lenna.bmp,0.5236614196213567,21.443742314540533,0.6512579014048274,0.5771374262350338,1.4952030792192572,0.23427378715123542
345,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,4,lenna.bmp,0.710294488056359,23.543402484708054,0.7244454480489946,0.7705703601906667,12.775432625236691,0.5280912913205908
346,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,8,lenna.bmp,1.8098210567344344,29.98936280285429,0.872771695399918,1.0978136535743308,22.28751982221437,0.7409651866508689
347,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,16,lenna.bmp,2.789521556587373,36.11815532623308,0.953434621640595,1.5716168287604533,32.97564869252588,0.8890143986686627
348,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,32,lenna.bmp,3.79625470138658,42.14923749232872,0.9860049449092211,2.538802393446648,37.502601095210444,0.9508047520675903
349,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,64,lenna.bmp,4.735135460251495,48.25987329389992,0.9963223747108465,3.4125682072283263,44.18403332463693,0.9884459624574654
350,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,128,lenna.bmp,5.70203684808092,54.40050415057684,0.9990933851693643,4.3764214056059165,50.5430674122865,0.9973009949725316
351,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,2,256,lenna.bmp,6.639197217387794,60.58531550758242,0.999785833649503,5.341254228730558,56.79956549590151,0.9993472666602816
352,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,2,lenna.bmp,0.3692815961999709,20.905683380494715,0.6648716987610978,0.6921969322792385,-0.8908279839766688,0.09236195326852824
353,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,4,lenna.bmp,0.6009911324768287,22.872254735178153,0.7400558394237656,0.8018021424051377,9.895598350349124,0.33340975281688157
354,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,8,lenna.bmp,1.8016700722396866,29.63188243438203,0.8941870883658418,1.0141393761076432,18.999226704774546,0.6368889982557925
355,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,16,lenna.bmp,2.742071517561979,36.07900084978964,0.9622727338984013,1.3814021296374288,28.886770116399923,0.8606318007227358
356,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,32,lenna.bmp,3.7317438601450093,42.07675326733602,0.9881659441510561,2.0951716189734144,37.663351955254505,0.953313809218445
357,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,64,lenna.bmp,4.709870808414869,48.152652831682815,0.9969172159745591,3.0500798482512455,42.89314841755605,0.9852455691820978
358,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,128,lenna.bmp,5.61663562603859,54.42259759902687,0.9992270805931149,4.00804800860226,49.19173538658753,0.996452836116271
359,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,3,256,lenna.bmp,6.595388207870249,60.46373011752624,0.9998110657905159,4.979179624977744,55.70066414485193,0.9991859356877889
360,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,4,2,lenna.bmp,0.1287016878687113,16.272813372850656,0.5898829882573215,0.7348722719057641,-2.5445582611913853,0.07309093593844283
361,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,4,4,lenna.bmp,0.602583461029951,22.09006840823823,0.7588537628172449,0.7976533418490113,8.10295502746865,0.29057337528674426
362,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,4,8,lenna.bmp,1.7746999402286763,29.2821273779756,0.9050297223651973,0.9535255443150503,17.12536900290805,0.5908120809319616
363,Q0_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatibility In 2-point Standard Support,Only Refinable,QuincunxRotation,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",KMeans,4,16,lenna.bmp,2.758964717906497,35.50595237419012,0.9677942148298317,1.280055907953851,26.769617449455204,0.8403227569026496
