,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,TestImg,PSNR_gaussian_bayes,SSIM_gaussian_bayes,PSNR_snp_bayes,SSIM_snp_bayes,PSNR_gaussian_visu,SSIM_gaussian_visu,PSNR_snp_visu,SSIM_snp_visu
21,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,truck.bmp,25.471403717881866,0.5387567698741254,18.57706570692773,0.326597628429978,24.67441571343099,0.4827725219681999,19.76153785569348,0.2336397525657001
22,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,trucks.bmp,24.287040133021346,0.5918259702776402,18.56749306672056,0.41937862122928177,22.085702135130987,0.39476498979168567,19.237440794645032,0.25218871406144483
23,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,Uranus.bmp,29.58195948623282,0.35340926563888503,16.642155160032026,0.2694004661338937,27.94484715938418,0.27444569029035876,16.642155160032026,0.2694004661338937
24,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,zelda.bmp,24.16952127201882,0.5565024706001948,15.580433562413408,0.29402100175464035,24.34287674864072,0.5813761168470089,16.385500682256964,0.2582515389068491
25,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,zelda2.bmp,25.174202220153536,0.5284695729469078,16.678318747379947,0.27019667818634235,25.456256602074387,0.5674386835019585,17.597322829453176,0.24803816903448328
26,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,ZeldaColor.bmp,25.83053803077407,0.541918691514151,17.179131295038832,0.2869503168416011,26.235965614898365,0.5831906187186644,17.943876808169108,0.2618847018759364
27,Q0_IN_02_ST_DF_NS_FL,Frame-like Dual Wavelet System,Haar,Delta Function,No Symmetry,QuincunxRotation,1.0,1.0,0.0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",10,Zoneplate.png,27.695055879114385,0.4590862080864845,17.734735719238778,0.2741290819749533,26.44843613748908,0.3853324323560319,17.734735719238778,0.2741290819749533
28,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,airplane.bmp,29.095496134934407,0.7817110059028132,17.07661374133395,0.36000860971706844,28.993532169378547,0.793150705983634,18.332000723106262,0.3777279029368887
29,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,baboon.bmp,22.69394154322674,0.7292627875847577,16.917829348004133,0.5301437098665419,17.79283273314195,0.30157146265023355,17.405159328657376,0.28694002602752905
30,Q0_IN_02_ST_BI_D2SX_OB,ONB,Haar,Haar,"D2 With Center (1/2,0)",QuincunxRotation,1.0,1.0,1.0,True,Haar wavelet,10,barbara.bmp,27.619582392856724,0.7999689788214797,17.773445448577935,0.4401912780297915,24.979507575819188,0.7313204161596164,19.697776891045393,0.4155963694715261
